Time	Sample	Type	chan	num	Aux
10:01.108	150277	N	1	0	
10:01.944	150486	N	1	0	
10:02.788	150697	N	1	0	
10:03.628	150907	|	1	0	
10:04.464	151116	N	1	0	
10:05.320	151330	N	1	0	
10:06.172	151543	N	1	0	
10:07.016	151754	N	1	0	
10:07.220	151805	N	1	0	
10:07.544	151886	N	1	0	
10:07.824	151956	N	1	0	
10:08.544	152136	N	1	0	
10:09.544	152386	N	1	0	
10:10.392	152598	N	1	0	
10:11.252	152813	N	1	0	
10:12.084	153021	N	1	0	
10:12.936	153234	N	1	0	
10:13.764	153441	N	1	0	
10:14.636	153659	N	1	0	
10:15.488	153872	N	1	0	
10:15.928	153982	N	1	0	
10:16.176	154044	N	1	0	
10:17.208	154302	N	1	0	
10:18.060	154515	N	1	0	
10:18.912	154728	N	1	0	
10:19.780	154945	N	1	0	
10:20.524	155131	N	1	0	
10:21.404	155351	N	1	0	
10:22.260	155565	N	1	0	
10:23.104	155776	N	1	0	
10:23.956	155989	N	1	0	
10:24.824	156206	N	1	0	
10:25.664	156416	N	1	0	
10:26.504	156626	N	1	0	
10:27.372	156843	N	1	0	
10:28.224	157056	N	1	0	
10:29.068	157267	N	1	0	
10:29.908	157477	N	1	0	
10:30.744	157686	N	1	0	
10:31.564	157891	N	1	0	
10:32.392	158098	N	1	0	
10:33.216	158304	N	1	0	
10:34.040	158510	N	1	0	
10:34.864	158716	N	1	0	
10:35.688	158922	N	1	0	
10:36.516	159129	N	1	0	
10:37.340	159335	N	1	0	
10:38.168	159542	N	1	0	
10:38.988	159747	N	1	0	
10:39.844	159961	N	1	0	
10:40.188	160047	N	1	0	
10:40.680	160170	N	1	0	
10:41.096	160274	N	1	0	
10:41.480	160370	N	1	0	
10:42.340	160585	N	1	0	
10:43.180	160795	N	1	0	
10:43.980	160995	N	1	0	
10:44.848	161212	N	1	0	
10:45.700	161425	N	1	0	
10:46.216	161554	N	1	0	
10:47.392	161848	N	1	0	
10:48.240	162060	N	1	0	
10:49.056	162264	N	1	0	
10:49.928	162482	N	1	0	
10:50.784	162696	N	1	0	
10:51.592	162898	N	1	0	
10:52.460	163115	N	1	0	
10:53.320	163330	N	1	0	
10:54.156	163539	N	1	0	
10:55.004	163751	N	1	0	
10:55.832	163958	N	1	0	
10:56.596	164149	N	1	0	
10:57.476	164369	N	1	0	
10:58.284	164571	N	1	0	
10:59.088	164772	N	1	0	
10:59.896	164974	N	1	0	
11:00.704	165176	N	1	0	
11:01.520	165380	N	1	0	
11:02.328	165582	N	1	0	
11:03.152	165788	N	1	0	
11:03.536	165884	N	1	0	
11:03.968	165992	N	1	0	
11:04.492	166123	N	1	0	
11:05.608	166402	N	1	0	
11:06.432	166608	N	1	0	
11:07.252	166813	N	1	0	
11:08.068	167017	N	1	0	
11:08.868	167217	N	1	0	
11:09.680	167420	N	1	0	
11:10.484	167621	N	1	0	
11:11.292	167823	N	1	0	
11:12.108	168027	N	1	0	
11:12.908	168227	N	1	0	
11:13.716	168429	N	1	0	
11:14.520	168630	N	1	0	
11:15.364	168841	N	1	0	
11:16.188	169047	N	1	0	
11:17.028	169257	N	1	0	
11:17.840	169460	N	1	0	
11:18.684	169671	N	1	0	
11:19.500	169875	N	1	0	
11:20.108	170027	N	1	0	
11:21.160	170290	N	1	0	
11:22.024	170506	N	1	0	
11:22.872	170718	N	1	0	
11:23.728	170932	N	1	0	
11:24.584	171146	N	1	0	
11:25.444	171361	N	1	0	
11:26.292	171573	N	1	0	
11:27.176	171794	N	1	0	
11:28.036	172009	N	1	0	
11:28.892	172223	N	1	0	
11:29.748	172437	N	1	0	
11:30.556	172639	N	1	0	
11:31.420	172855	N	1	0	
11:32.272	173068	N	1	0	
11:33.080	173270	N	1	0	
11:33.936	173484	N	1	0	
11:34.788	173697	N	1	0	
11:35.636	173909	N	1	0	
11:36.492	174123	N	1	0	
11:37.364	174341	N	1	0	
11:38.220	174555	N	1	0	
11:39.100	174775	N	1	0	
11:39.980	174995	N	1	0	
11:40.792	175198	N	1	0	
11:41.696	175424	N	1	0	
11:42.588	175647	N	1	0	
11:43.428	175857	N	1	0	
11:44.336	176084	N	1	0	
11:45.244	176311	N	1	0	
11:46.104	176526	N	1	0	
11:47.032	176758	N	1	0	
11:47.956	176989	N	1	0	
11:48.792	177198	N	1	0	
11:49.712	177428	N	1	0	
11:50.624	177656	N	1	0	
11:51.488	177872	N	1	0	
11:52.404	178101	N	1	0	
11:53.312	178328	N	1	0	
11:54.200	178550	N	1	0	
11:55.120	178780	N	1	0	
11:56.024	179006	N	1	0	
11:56.936	179234	N	1	0	
11:57.848	179462	N	1	0	
11:58.756	179689	N	1	0	
11:59.656	179914	N	1	0	
12:00.576	180144	N	1	0	
12:01.444	180361	N	1	0	
12:02.380	180595	N	1	0	
12:03.276	180819	N	1	0	
12:04.192	181048	N	1	0	
12:05.108	181277	N	1	0	
12:06.000	181500	N	1	0	
12:06.900	181725	N	1	0	
12:07.812	181953	N	1	0	
12:08.612	182153	|	1	0	
12:09.600	182400	N	1	0	
12:09.908	182477	|	1	0	
12:11.444	182861	N	1	0	
12:11.864	182966	|	1	0	
12:13.252	183313	N	1	0	
12:14.168	183542	N	1	0	
12:15.068	183767	N	1	0	
12:15.988	183997	N	1	0	
12:16.840	184210	N	1	0	
12:17.416	184354	|	1	0	
12:18.296	184574	N	1	0	
12:18.692	184673	N	1	0	
12:19.208	184802	|	1	0	
12:20.536	185134	N	1	0	
12:21.252	185313	N	1	0	
12:21.460	185365	N	1	0	
12:22.304	185576	N	1	0	
12:23.064	185766	|	1	0	
12:24.200	186050	N	1	0	
12:24.976	186244	N	1	0	
12:26.016	186504	N	1	0	
12:26.928	186732	N	1	0	
12:27.840	186960	N	1	0	
12:28.784	187196	N	1	0	
12:29.724	187431	N	1	0	
12:30.636	187659	N	1	0	
12:31.564	187891	N	1	0	
12:32.496	188124	N	1	0	
12:33.024	188256	N	1	0	
12:33.352	188338	|	1	0	
12:34.348	188587	N	1	0	
12:35.264	188816	N	1	0	
12:35.540	188885	N	1	0	
12:36.156	189039	N	1	0	
12:37.060	189265	N	1	0	
12:37.940	189485	N	1	0	
12:38.296	189574	N	1	0	
